excluded,RavensProgressiveMatrix_sum,Inherence_Bias,Should_Score,Good_Score,Ought_Score,Belief_in_Just_World,instructionsâ onthefollowingscreensyouwillbeaskedtofilloutseve,startnextsurvey,pleasereadthestatementsonthefollowingpages.thinkcarefullyaboutho,ih01stop,ih02beds,ih03diamon,ih04dollar,ih05chipmu,ih06oj,ih07pink,ih08white,ih09black,ih10mint,ih117days,ih12weeken,ih13limbs,ih14eyes,ih15sounds,ihc1,ihc2,beginnexttaskâ thefollowingisapatternmatchingtask.inthissectio,rmpprac1,practicequestion1answerâ â hereisthecorrectanswertotheprevio,rpmprac2,practicequestion2answerâ â hereisthecorrectanswertotheprevio,begintestquestionsyouwillnowbeaskedtocomplete12questionswithoutr,rpm1,timingfirstclick,timinglastclick,timingpagesubmit,timingclickcount,rpm2,timingfirstclick_A,timinglastclick_A,timingpagesubmit_A,timingclickcount_A,rpm3,timingfirstclick_B,timinglastclick_B,timingpagesubmit_B,timingclickcount_B,rpm4,timingfirstclick_C,timinglastclick_C,timingpagesubmit_C,timingclickcount_C,rpm5,timingfirstclick_D,timinglastclick_D,timingpagesubmit_D,timingclickcount_D,rpm6,timingfirstclick_E,timinglastclick_E,timingpagesubmit_E,timingclickcount_E,rpm7,timingfirstclick_F,timinglastclick_F,timingpagesubmit_F,timingclickcount_F,rpm8,timingfirstclick_G,timinglastclick_G,timingpagesubmit_G,timingclickcount_G,rpm9,timingfirstclick_H,timinglastclick_H,timingpagesubmit_H,timingclickcount_H,rpm10,timingfirstclick_I,timinglastclick_I,timingpagesubmit_I,timingclickcount_I,rpm11,timingfirstclick_J,timinglastclick_J,timingpagesubmit_J,timingclickcount_J,rpm12,timingfirstclick_K,timinglastclick_K,timingpagesubmit_K,timingclickcount_K,beginnextsurvey,instructionspleaserateeachofthestatementsonthefollowingpagesusin,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,bjw19,bjw20,belowisapassagefromanewspaperarticleorpressrelease.afterreadingt,timingfirstclick_L,timinglastclick_L,timingpagesubmit_L,timingclickcount_L,shouldpizza,doyouthinktheamountofpizzasoldwillgrowinthenext5years,whatdoyouthinkaccountsforthecurrentpricesofpizza,howfarbackdoyouthinkdatahasbeencollectedonpizzaconsumptionintheu,whatareyourpizzaconsumptionhabits,â belowisapassagefromanewspaperarticleorpressrelease.afterread,timingfirstclick_M,timinglastclick_M,timingpagesubmit_M,timingclickcount_M,goodfootball,doyouthinkthenumberofviewerswhowatchthegameslivewillstayataround,whatdoyouthinkaccountsforwhyonly6offootballviewerswatchthegamesl,howfarbackdoyouthinkdatahasbeencollectedonfootballviewershipinth,whatareyourfootballviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_A,timingfirstclick_N,timinglastclick_N,timingpagesubmit_N,timingclickcount_N,goodwork,doyouthinkthepercentageofpeoplewhoridetheirbikestoworkwillcontin,whatdoyouthinkaccountsforwhysofewamericansridetheirbikestowork,howfarbackdoyouthinkdatahasbeencollectedondrivingratesintheunite,whatareyourdrivinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_B,timingfirstclick_O,timinglastclick_O,timingpagesubmit_O,timingclickcount_O,shouldtv,doyouthinktheaveragenumberofshowsandmoviesthatamericanswatchperw,whatdoyouthinkaccountsforthegrowingnumberofavailabledevicestowat,howfarbackdoyouthinkdatahasbeencollectedontvviewingintheunitedst,whatareyourtvviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_C,timingfirstclick_P,timinglastclick_P,timingpagesubmit_P,timingclickcount_P,shouldemail,doyouthinktheoverallpopulationofinternetuserswillcontinuetogrowi,whatdoyouthinkaccountsfortherecentriseinthepopulationofinternetu,howfarbackdoyouthinkdatahasbeencollectedonemailandinternetsearch,whatareyouremailandinternetsearchhabits,belowisapassagefromanewspaperarticleorpressrelease.afterreadin_A,timingfirstclick_Q,timinglastclick_Q,timingpagesubmit_Q,timingclickcount_Q,goodcoffee,doyouthinkthesinglecupbrewingformatisgoingtogrowinthefuture,whatdoyouthinkaccountsforthesuccessofthesinglecupbrew,howfarbackdoyouthinkdatahasbeencollectedoncoffeeconsumptioninthe,whatareyourcoffeedrinkinghabits,pleaseanswerthefollowingdemographicquestions.aswithallanswersint,gender,educ,income,relig,ethnic,age,conserv,english,thankyouforparticipating.pleaseanswerthefollowingfewquestionstoh,@1.didyoufindanyaspectoftheprocedureoddorconfusing,@2.whatdidyouthinkwewerestudying,@3.doyouthinkthattheremayhavebeenmoretothisstudythanmeetstheeyei,@4.doyouhaveanyadditionalthoughtsorcommentsaboutthestudy,attention,filter_$
0,5,8.666666667,4.333333333,4,4.166666667,5.85,1,1,1,9,9,9,7,9,9,8,9,9,7,9,9,9,9,9,3,7,1,8,1,3,1,1,7,12.022,12.022,12.923,1,1,27.632,27.632,31.711,1,5,31.582,31.582,37.479,1,8,27.177,27.177,28.304,1,2,51.127,51.127,52.053,1,7,20.672,20.672,21.711,1,1,32.323,32.323,34.337,1,5,15.382,20.982,24.724,2,2,41.206,41.206,41.965,1,3,10.767,10.767,22.663,1,7,31.109,31.109,34.557,1,1,30.993,30.993,31.745,1,1,1,4,4,6,2,4,7,6,7,7,6,6,7,7,6,7,4,2,6,7,6,1,54.894,144.724,145.426,7,3,2,"I think pizza is relatively inexpensive considering you can get a $5 pizza from most pizza restaurants these days. Because of the amount of pizza we consume here in the USA, restaurants have to offer very competitive prices since the availability is so high.",2,"I tend to consume pizza about once a month, maybe 4 slices in a sitting.",1,85.34,177.571,178.726,5,6,1,I would say the price of the tickets and convenience of getting to and from a stadium accounts for that rather low percentage. Many people are struggling with the economy right now and cannot afford ticket prices.,2,"I don't watch football unless I happen to be at a friend's house where they are watching it. Usually in that case, they are explaining ""plays"" to me and telling me about the game mechanics so I can follow along.",1,45.538,85.673,110.678,5,1,1,"Convenience. Many Americans are pushed for time, and would rather take the fastest and easiest route to and from work.",2,"I drive to work most days of the week, but I have been trying to make it a habit to carpool to work with a coworker at least once or twice a week as of the last few weeks.",1,57.714,66.681,161.318,5,1,1,"There is such a demand for more convenient and inexpensive ways to watch TV shows here in the US, so the wide growth in available devices to watch shows on was just a question of when it would happen, not if it would.",4,"I tend to watch no more than 4-5 hours of TV a week. I used to watch a lot more TV, but I no longer have that amount of time available.",1,39.318,138.173,139.609,5,9,1,I think people use the internet for the same reasons I do. A wealth of information is available with the click of a button. I can only seeing the population of internet users growing in the coming years and I see it as a good thing.,2,I use email and internet search engines frequently. I have gained a lot of knowledge using search engines and find that I can be really resourceful just finding facts by myself instead of having to depend on (and pay) experts to find me the information I need.,1,55.295,131.918,133.579,6,5,1,Many businesses have purchased these machines for their workers. It is much easier now for a occasional coffee drinker to get a beverage that they like because they can customize it with different flavors of coffee.,4,"I do not own a single cup brewing machine, but I drink 3-4 cups of coffee a day.",1,2,3,45000,Non religious,Caucasian,30,5,1,1,"Just the last few questions of the IQ test being a bit confusing - other than that, the survey itself was pretty straight forward.",There were so many mini surveys in this one big survey that I'm not entirely sure what you guys were studying here!,Yes. Perhaps studying attention levels?,No. Thank you for allowing me to participate!,1,1
0,9,6.133333333,5,3.666666667,4.333333333,4.25,1,1,1,8,5,7,3,4,3,2,7,8,6,8,7,7,9,8,3,7,1,8,1,3,1,1,7,9.26,9.26,11.282,1,1,21.286,21.286,27.983,1,3,18.208,18.208,21.93,1,6,15.085,15.085,16.119,1,2,16.519,16.519,28.249,1,5,44.55,44.55,45.24,1,1,25.646,25.646,26.527,1,5,30.938,30.938,31.596,1,7,51.528,51.528,52.689,1,2,23.19,23.19,24.283,1,6,23.811,23.811,25.132,1,2,31.099,31.099,34.117,1,1,1,4,4,4,7,6,6,3,6,4,5,4,6,6,3,3,7,6,6,7,8,1,18.694,49.494,51.276,7,5,2,"Demand, and fuel costs.",3,We usually order once a week.,1,31.996,74.915,78.13,7,1,1,Insane prices to watch mongoloids running into each other.,3,NEVER.  Not. Ever.,1,12.989,40.917,56.643,6,7,1,"Weather, laziness and the need to transport more than just themselves.",4,I have no public transportation where I am.  I must drive.,1,15.424,70.255,70.974,5,1,2,"People are sheep, and TV is a very easy way to control them.",4,"Very rarely. There's little onthat interests me, and when I do find something it gets canceled.",1,16.544,43.254,58.94,6,9,1,The internet is the most valuable tool man has ever created.,1,"Yahoo for email, google for searching.",1,46.699,80.409,81.616,7,3,1,It's less wasteful,3,Only on long drives,1,1,3,0,Atheist,White,41,3,1,1,The information contained in the articles was extraneous for the questions asked.  You could have done it with a simple line.,Laziness?,No comment.,No.,1,1
0,2,4.866666667,5.333333333,5.333333333,5.333333333,5.15,1,1,1,6,6,7,3,2,4,6,7,5,6,4,2,3,6,6,3,7,1,8,1,3,1,1,1,15.227,15.227,17.963,1,5,16.766,16.766,17.789,1,5,53.415,53.415,54.471,1,6,32.519,45.437,47.195,2,7,27.652,27.652,28.624,1,7,23.923,23.923,38.322,1,5,26.665,28.243,31.776,2,5,29.819,29.819,31.209,1,3,30.933,30.933,32.119,1,3,41.643,53.965,55.043,3,7,15.722,15.722,16.559,1,6,12.876,12.876,13.916,1,1,1,3,7,7,6,4,7,3,4,4,4,6,6,7,5,4,4,4,4,3,7,1,58.524,171.334,173.417,6,8,1,"Supply and demand - the article is right about the popularity of pizza. Guess what I had for dinner last night - yep, pizza!",1,Probably 3 x a month but I rarely buy it as I'd rather make it at home.,1,48.082,98.078,107.593,6,5,1,Two reasons - 1) cost of the tickets and 2) it's so much more fun being able to relax at home with your feet up snacking on chips and a beer.,1,Don't watch it.,1,21.45,189.682,190.951,6,5,1,"Sounds nice, romantic even the the reality is riding a bike in traffic can be darn dangerous. Plus you end up sweaty and tired by the time you reach work, and if you have errands to run or cart work back and forth home it's just not realistic. Again, I don't fit in with the norm but I live on an island surrounded by hills so you won't see many people here riding bikes except in the central valley. I do however use the bus on a regular basis.",1,I don't own a car - I take the bus.,1,29.721,160.738,161.623,10,2,1,"I suppose to some degree it's a matter of status, plus people seem to be consumed by the need to watch other people's lives.",3,I have a TV but haven't turned it on in over 2 years - I don't have an iPone or other similar device and honestly don't miss it.,1,33.51,238.91,239.961,7,6,1,"Well for one thing more people than ever are trying to find the magic bullet that will enable them to earn a few extra dollars online - no where near as easy as some would lead you to believe but that doesn't stop people from trying. The other thing is the social aspect of it - if the amount of time some people spend on Facebook is any indication there are a lot of people who really need to get a ""life"" offline.",1,"I work online so I'm probably not the average user. I am a professional blogger, author and I sell online courses so I spend a lot of time online and I do the bulk of my research there so I use search engines and databases a lot. Email is something I tightly manage to avoide wasting time, so compared to other entrepreneurs I probably spend less time on email.",1,23.637,118.508,119.512,6,6,1,"It's quick, easy and coffee just doesn't taste as good when it's been sitting for awhile.",1,"Nobody's ever going to get me to give up my coffee - and yes, I use a single cup brewer because I like the ""fresh"" taste of just brewed coffee.",1,2,3,50000,none,white,67,3,1,1,no,attention and perception,no idea,no,1,1
0,6,6.466666667,7.666666667,5.333333333,6.5,5.2,1,1,1,8,9,6,3,5,3,6,7,9,5,7,5,8,9,7,3,7,1,8,1,3,1,1,7,7.492,7.492,10.778,1,1,11.417,13.345,14.242,3,5,19.891,19.891,21.115,1,2,17.59,17.59,19.972,1,2,13.128,13.128,18.067,1,4,19.191,20.791,22.383,2,1,21.995,21.995,30.06,1,5,29.507,29.507,31.075,1,7,19.323,19.323,20.15,1,2,25.848,25.848,26.994,1,7,15.15,15.15,17.508,1,1,11.083,11.083,12.337,1,1,1,5,4,4,3,3,7,4,6,3,6,7,5,3,4,5,4,4,5,4,4,1,41.897,119.346,119.734,9,6,1,"Pizza prices have been dropping, or at least it seems so to me. I think this is due to the shotty economic conditions right now and everyone is having to lower prices to get consumers.",3,"I love pizza and will eat it any chance I get. I probably eat it 2-3 times a month, indulging in 3-4 pieces at a time.",1,64.163,103.888,133.618,7,5,1,"It costs a lot of money to go to football games, and unless you live near a stadium, you have to travel a good distance.",2,"I enjoy watching certain college footabll teams on TV, but not much NFL",1,33.091,89.471,90.155,8,7,1,"Long distances from home to work and if you work in a proffesinal job, showing up sweating in your suit probably won't be ok.",3,I drive a motorcycle to school/work and a truck at times when it rains or is cold.,1,36.743,122.572,125.564,9,8,1,The growing number is due to the expansion of electronic devices that can stream shows now and due to the excess number of shows that continually come out.,2,"I watch an excess amount of TV on a weekly basis, probably more than 23 hours. I have a DVR that comes in handy.",1,25.389,54.724,71.475,5,9,1,"You can find anything and everything on the internet, and so people default to it for information and communication.",1,I check my email multiple times and day and am on the internet almost all of the time.,1,35.733,119.022,119.801,8,4,1,You can easily make a single cup without wasting coffee for a whole pot when you only want a cup. Also individuals can each have their own kind of coffee.,2,I drink coffee 2-3 times a week and generally buy it when I am on school campus from Einstein's Bagels,1,2,4,68000,mormon,caucasian,25,3,1,1,no,understanding of individual's perceptions about why things are the way they are and if people agree with things given a reasonable explanation.,"yes, but I am unsure what it is.",no,1,1
1,3,6,7.666666667,6,6.833333333,5.65,1,1,1,6,6,6,5,7,5,3,4,4,7,7,8,6,7,9,3,4,1,8,1,3,1,1,1,3.904,5.062,5.949,3,5,14.135,19.593,20.256,2,1,16.253,16.253,17.514,1,6,9.719,9.719,10.758,1,3,18.552,18.552,19.375,1,6,12.199,12.199,12.974,1,4,9.044,9.044,11.087,1,5,3.898,3.898,4.638,1,1,16.352,17.564,17.997,2,7,17.498,17.498,19.757,1,6,3.491,3.491,5.84,1,3,3.05,3.05,4.201,1,1,1,4,5,6,7,4,6,5,4,4,4,5,7,4,5,7,3,4,7,8,8,1,2.76,22.494,23.426,5,5,1,its a lot of money,1,maybe once a month,1,14.457,52.47,53.247,5,9,1,it is very expensive,1,i don't watch football that much,1,2.44,44.282,45.048,7,4,1,they are lazy people and they are always going to be,2,i don't have a license,1,4.91,16.03,21.222,5,9,1,the children,2,watch tv all the time,1,3.256,29.076,29.922,4,9,1,More people are learning technology,1,i am on every day,1,18.649,31.91,37.444,5,5,1,its quick and easy,1,once a day,1,2,3,20000,christian,white,19,6,1,1,no,not sure,yes but not sure,no,1,0
0,8,6.666666667,6.333333333,5.666666667,6,5.6,1,1,1,8,7,8,4,7,7,3,8,8,8,6,6,7,7,6,3,7,1,8,1,3,1,1,7,8.132,8.132,15.539,1,1,20.421,20.421,21.74,1,3,31.545,31.545,32.766,1,8,9.762,33.346,35.25,7,2,6.068,26.868,28.302,2,3,3.021,35.896,43.542,5,1,2.564,19.895,24.941,2,5,13.127,28.682,29.803,2,3,20.358,20.358,23.429,1,2,21.095,21.095,24.951,1,7,9.548,27.341,28.911,4,5,15.58,28.686,30.179,3,1,1,3,2,8,3,2,8,5,6,8,8,5,6,8,8,7,8,3,7,7,8,1,31.639,142.851,143.64,9,7,1,"Pizza restaurants are competitive, and each one tries to find something that will differentiate their brand from another.  Pricing is one aspect that allows for a more thriving business.",4,I eat pizza on average about once every two weeks.  I typically eat either a carry-out pizza or a baked frozen pizza at home.,1,64.343,233.124,235.454,10,5,1,"1. Tickets to televised sporting events are often very expensive. / 2. Football is much more easily viewed on television rather than in person. / 3. Going to a live sporting event, finding parking, navigating through crowds and then exiting are all time-consuming, frustrating processes.",4,"I will rarely watch football on network TV if there is a game that I am interested in watching.  I have been to a few live college games over the years, including one in 2013.",1,116.129,614.382,617.436,13,5,1,1. Discomfort of biking in all types of weather / 2. Necessity of changing clothes / 3. Desire to get to and from work faster /,4,"I drive about 12 miles to and from work daily, Monday through Friday.  I will also drive to various stores and run errands on weekends and some weeknights.",1,204.448,480.856,481.769,10,5,1,1. The desire for instant availability to entertainment / 2. The lower cost of sophisticated electronic devices / 3. The rise in technology that allows for mobile data transfer.,4,"I rarely watch live television.  I will watch the local network affiliate during bad weather to check for storm related news, and I will also watch some sporting events.  However, I do not have a cable TV subscription.  I do watch Netflix, though much of my watching is passive meaning that it usually someone else in our family that is watching and I am merely in the room.  I would estimate that I actively watch about 5 hours per week of programming on Netflix.",1,28.066,290.39,291.675,7,7,1,"The younger generation of persons grows up in a nation of internet users, and as the older generations pass on, this accounts for the increase of users.",2,"I use email, both personal and work accounts, quite extensively.  I also utilize internet searches for work and personal business on a daily basis.  I cannot think of the last day that I did NOT use either email and/or search online.",1,169.959,256.857,258.08,5,7,1,1. Convenience / 2. Less waste / 3. More choices of flavors,4,I do not drink coffee or any type of coffee-flavored drinks.,1,1,5,41000,Christian-Protestant,Caucasian,42,8,1,1,Some of the questions were strangely worded or nonsensical.,I am not certain.,"Perhaps, but I do not know.",No,1,1
1,1,8.866666667,9,6.333333333,7.666666667,5.4,1,1,1,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,9,9,1,6,1,3,1,1,8,8.539,8.539,9.74,1,2,30.907,30.907,33.755,1,1,9.825,9.825,12.821,1, ,0,0,60.016,0, ,0,0,60.034,0,5,11.182,11.182,12.248,1,8,18.589,18.589,21.584,1,3,17.876,17.876,19.424,1,5,26.155,26.155,27.296,1,2,5.838,5.838,7.3,1,1,23.764,23.764,24.459,1,6,18.807,18.807,20.381,1,1,1,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,1,1.792,281.695,282.538,7,9,1,The demand for it.,1,I LOVVEEE PIIZZAAA!! I eat it about 2 times a week. Never miss a week!,1,36.465,411.629,412.722,6,9,1,Football tickets are price because there is not very many games per season.,1,"I only watch my local team play, and I don't watch each game they play.",1,13,126.858,157.289,6,9,1,"People think it is ""un-cool"" to ride their bike to work.",1,I do not drive.,1,21.345,114.315,115.111,9,9,1,A lot of people want to be able to look up a certain video before they wont remember to look it up.,1,I only watch TV when the Astros game is on.,1,7.733,101.953,103.055,6,9,1,There are more options and things for you to do everyday on the internet.,1,I check my e-mail about once a day and search on the internet all day everyday.,1,17.899,86.4,117.338,6,1,1,The simple fact that people do not have to make 4 cups at a time.,1,I do not drink coffee at all.,1,1,2,20000,None,Caucasion,24,9,1,1,No.,I'm not sure.,Maybe but not sure.,"No, Thank You!!",1,0
0,7,5.866666667,6.666666667,4,5.333333333,4,1,1,1,6,8,4,2,7,3,3,7,6,8,6,6,7,7,8,3,7,1,8,1,3,1,1,7,13.049,13.049,14.511,1,1,24.24,24.24,27.562,1,3,30.644,30.644,32.394,1,6,30.347,30.347,31.437,1,2,28.842,28.842,30.904,1,2,48.548,48.548,50.111,1,5,35.666,35.666,36.553,1,2,41.13,41.13,42.612,1,1,34.004,34.004,35.166,1,2,24.596,24.596,26.158,1,8,33.64,33.64,36.219,1,1,37.44,37.44,39.182,1,1,1,4,3,4,4,6,7,4,4,4,8,4,2,6,2,6,7,5,3,2,7,1,27.885,78.132,99.312,5,6,1,"The price of ingredients, and the price of labor couple to corporate greed.",4,I haven't had any in a few years now.,1,37.998,107.673,130.023,5,5,1,The cost of the tickets and beer and food.,2,I don't have a TV and don't watch on a computer.,1,41.172,138.675,208.58,6,1,2,"It is hard work, and you get sweaty when you do that. Also there is rain and ice and sleet etc. Bad weather in other words. Long distances are hard to do in work clothes.",1,"I try to limit the amount that I drive, and participate in car pooling when I can. / I try to combine trips to the gas station and grocery store to limit car use.",1,29.647,142.234,143.055,6,5,1,There are fewer and fewr people working who need to be pacified some how. Videos are a good way to hypnotise people so that they don't create disorder while they are out of work.,4,I don't have a TV.,1,119.391,217.967,220.386,5,9,1,The usefulness of the internet and how many activities are tied to it like online banking and shopping.,1,I check my email several times a day. / I do several searches a day using different search engines.,1,53.239,178.866,179.759,5,6,1,"You have less waste. People are more cost conscious now. Some people only drink one cup of coffee at a time, and don't want to be wasteful.",1,I never developed the habit.,1,1,4,12000,agnostic,white,62,3,1,1,Just this question :-),I am not sure,I believe that each phase was designed to have an effect on other phases and that data was collected to measure what those effects were in order to test some hypotheisis. / Some deception may have been involved.,thank you,1,1
0,5,5.2,6,3.333333333,4.666666667,6.3,1,1,1,5,8,4,3,6,5,7,5,3,5,6,4,5,6,6,3,7,1,2,1,3,1,1,7,11.543,11.543,12.73,1,1,30.391,30.391,32.741,1,5,30.977,30.977,33.108,1,8,41.934,41.934,45.689,1,2,29.053,29.053,30.479,1,7,41.986,41.986,44.468,1,1,55.007,55.007,58.285,1,5,54.926,54.926,56.605,1,5,47.354,47.354,48.24,1,3,24.081,24.081,27.761,1,8,56.61,59.453,60.011,2,1,29.218,29.218,31.512,1,1,1,3,6,7,6,4,7,8,3,4,5,7,7,5,8,8,3,5,5,8,5,1,92.815,250.551,255.162,8,4,1,The demand for pizzas.,1,2 pizzas a week.,1,52.571,280.745,281.341,6,5,2,"It might cost too much to go to a football game so the 6% of football viewers that watch it live might have lots of money to spend on this type of outing.  Also, not every city has football games so it might be too far for someone to travel to these games and watch them live.  So maybe the 6% of football viewers watching the games might live close to the football stadium.",1,I do not watch football.,1,59.426,255.515,256.91,11,1,1,"They are too far away from work.  They might be close but are lazy.  It might be weird or uncool to coworkers and boss to ride your bike to work. OR,  It is quicker to drive rather than ride a bike to work.",1,I drive my car a couple times per week and the other times I ride my bike.,1,66.401,168.088,298.849,7,5,1,"Companies can make more profits by producing more devices such as iPad, etc. so they can reach the population interested in watching shows not only from home, but while traveling, during their lunch breaks, appointments, and more.",1,Watch a couple of TV shows a couple times a week for a couple of hours.,1,93.776,300.351,301.128,8,9,1,"It is one of the better ways to communicate with others (quick).  You can also look up things quickly, pay bills, and enjoy leisure time.  Also, computers are not as expensive as they were many years ago so everyone can possible afford a computer so that they can use the internet and email.",1,Email and Internet search daily over the course of the day.,1,159.597,299.148,324.033,10,4,1,"You do not waste the coffee. Also, It is a quick and convenient way to drink coffee in the morning before work.",1,I don't drink coffee.,1,2,4,80000,Christian,Caucasian,40,7,1,1,Maybe the find the correct graphic.,To see what some our views were on healthy lifestyles.,Possibly but not sure what.,Maybe to find out what the study was about?,1,1
0,4,8.933333333,7,5.666666667,6.333333333,5.25,1,1,1,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,3,7,1,8,1,3,1,1,7,6.521,7.511,8.204,2,2,2.306,2.306,3.967,1,8,15.177,15.177,17.676,1,6,5.294,5.294,6.488,1,4,8.196,8.196,10.864,1,4,17.124,17.124,18.494,1,1,0,0,0.885,0,5,6.457,6.457,7.878,1,6,13.713,13.713,14.758,1,6,28.16,28.16,29.002,1,2,15.938,15.938,16.957,1,3, , , , ,1,1,3,6,8,6,6,4,6,5,4,6,6,6,9,4,6,5,3,6,9,7,1,5.704,20.533,26.908,5,6,1,competition,4,2 pizzas permonth,1,32.767,56.29,67.736,5,7,1,convenience and cost,4,I do not watch football,1,20.572,47.37,48.025,5,5,1,inclement weather and it is a hassle,4,I drive alone to work,1,67.462,89.872,91.055,6,6,1,Profit,4,7 hr. per week,1,26.549,48.144,49.396,5,9,1,more people own comuters,4,use them daily,1,18.625,42.8,43.634,5,5,1,use less coffee,4,2-3 cups per day,1,2,4,20000,protestant,white,59,1,1,1,the repetition was a little confusing,no clue,of course but I don't now what it could have been,no,1,1
1,5,8.333333333,4.333333333,3.666666667,4,5.9,1,1,1,8,7,9,8,8,8,9,9,8,9,9,7,9,8,9,8,8,1,8,1,3,1,1,7,14.734,14.734,16.576,1,1,14.359,14.359,15.371,1,3,21.115,21.115,22.331,1,6,10.6,10.6,11.36,1,2,10.591,10.591,12.035,1,3,11.213,11.213,12.032,1,7,14.666,14.666,15.843,1,4,1.485,1.485,5.506,1,2,0.051,3.768,4.576,2,3,0,0,2.056,0,1,0.216,0.216,4.599,1,3,5.796,5.796,8.501,1,1,1,7,8,9,9,6,6,8,4,7,8,4,9,3,7,7,7,5,6,9,3,1,4.883,4.883,21.046,1,1,1,way to high,1,once a week,1,7.476,33.272,42.482,6,1,1,Because the game is better,2,One game a week maybe,1,12.794,16.175,48.384,3,9,1,because of the distance and large hills,1,I drive the speed limit and don't ride butts,1,6.641,21.57,31.873,7,5,1,new technology,2,too much tv,1,6.922,13.789,30.152,7,7,1,so no physical contact is made,2,Everyday,1,4.851,34.185,36.939,5,1,1,for a person who lives alone,1,I don't drink coffee,1,2,3,20000,Baptist,White,31,6,1,1,Some of the patterns,Peoples intelligence,no,no,1,0
0,5,4.333333333,5.666666667,4.333333333,5,4.45,1,1,1,7,4,6,5,4,6,5,3,3,5,5,5,2,1,4,3,7,1,8,1,3,1,1,7,4.466,4.466,7.941,1,1,13.133,13.133,13.843,1,7,14.592,47.52,47.978,4,6,17.052,17.71,18.228,2,2,14.575,14.575,21.905,1,7,15.125,17.429,25.543,2,1,13.252,13.252,13.926,1,6,9.458,9.458,11.459,1,3,20.274,25.29,26.058,3,3,9.119,9.119,10.134,1,8,12.103,15.095,16.501,4,6,14.808,14.808,19.119,1,1,1,5,3,3,7,4,7,2,6,2,6,6,5,8,4,8,6,3,5,5,6,1,28.892,49.756,90.65,5,5,1,"Pizza is in high demand, which could drive prices up. However, if prices go too high, then not everyone can afford it. Pizza is considered an affordable food in the US.",1,I probably eat pizza once a week. I definitely get a craving for it.,1,33.316,83.945,84.741,9,5,1,Live games are expensive and not everyone is close enough (distance-wise) to a professional team or arena.,2,"I watch big games or interesting games. I don't really follow any particular team, so I'm not a consistent watcher.",1,17.071,37.878,65.629,7,1,2,"It's somewhat dangerous in places where there are no specific bike lanes. Also, distance could be a factor since lots of Americans commute pretty far to work.",1,I live in a major city and cannot afford to park a car. I  have no driving habits.,1,28.966,45.149,65.504,5,4,1,Advances in technology.,1,"I don't watch a lot of TV (no cable), but I watch shows and movies on my tablet or Netflix.",1,19.435,52.189,69.866,6,8,1,Access to interet has increased dramatically in the past 5-10 years. Now virtually everyone has internet access.,1,"I use email and internet search every single day, probably about 2-3 hours a day.",1,13.009,63.993,64.438,7,7,1,"It's perfect for people who don't live in big households. Sometimes you just want a cup, not a whole pot. It's very convenient.",1,I drink coffee every single morning. Just one cup that I brew at home in my Keurig.,1,2,4,26000,None,White,24,5,1,1,No. It was long though.,I have no idea. Consumer habits? I don't understand the weird pattern test.,"I'm sure there is, but I don't know what it is. How spatial reasoning relates to consumer habits?",Nope.,1,1
